,duration,src_bytes,dst_bytes
0,-2.3025850929940455,5.236973736306985,6.37178277279419
1,-2.3025850929940455,5.03760174232607,10.56460470488937
2,-2.3025850929940455,5.533784667551078,9.536913776418148
3,-2.3025850929940455,5.7623657987550985,8.786624731449177
4,-2.3025850929940455,5.425390449111513,7.128576134926702
5,-2.3025850929940455,5.572534188046247,6.972699967622519
6,-2.3025850929940455,5.403127730900382,7.1277739529488215
7,-2.3025850929940455,5.43851399704132,6.107245580093692
8,-2.3025850929940455,5.338018733399589,5.501666290534067
9,-2.3025850929940455,5.403127730900382,7.369663730513513
10,-2.3025850929940455,5.323497665078335,7.4349069053469
11,-2.3025850929940455,5.6736668507515775,7.464567139584825
12,-2.3025850929940455,5.263208189434469,8.230337444130425
13,-2.3025850929940455,5.4514675460417115,10.033642626807165
14,-2.3025850929940455,10.906691489914584,9.025708147644988
15,-2.3025850929940455,5.460010955546024,7.859451763986845
16,-2.3025850929940455,5.677096209393695,10.295330296120094
17,-2.3025850929940455,5.4514675460417115,4.554928969551344
18,-2.3025850929940455,5.638710477912486,7.487789750910438
19,-2.3025850929940455,5.533784667551078,9.897424207555995
20,-2.3025850929940455,5.215479088239032,7.596442528819989
21,-2.3025850929940455,5.723911845951367,6.980168959491182
22,-2.3025850929940455,5.43415858945945,6.308280574284827
23,-2.3025850929940455,5.420977379283924,5.720639591722624
24,-2.3025850929940455,10.906691489914584,9.025708147644988
25,-2.3025850929940455,5.717356594683319,6.651701064210668
26,-2.3025850929940455,5.371103036273684,7.994328724038491
27,-2.3025850929940455,5.768633446975818,7.731974580635803
28,-2.3025850929940455,5.252796851246227,5.5649034757050835
29,-2.3025850929940455,5.273512247629066,8.07281052419896
30,-2.3025850929940455,5.394081988532416,7.261997265679167
31,-2.3025850929940455,5.464255444091467,8.549873330804866
32,-2.3025850929940455,5.521860837883573,8.902877271994946
33,-2.3025850929940455,5.357057861570636,5.855358414110991
34,-2.3025850929940455,5.361761539104571,8.6233713726944
35,-2.3025850929940455,5.840932312803435,7.95546016370968
36,-2.3025850929940455,5.704115752446321,7.229911239293994
37,-2.3025850929940455,5.460010955546024,6.254021100779027
38,-2.3025850929940455,5.460010955546024,5.5258512661635395
39,-2.3025850929940455,5.403127730900382,7.355704998696456
40,-2.3025850929940455,5.2786247332023,7.316614620158317
41,-2.3025850929940455,5.697429000684026,6.566813066889472
42,-2.3025850929940455,5.587623120115915,7.157034303900972
43,-2.3025850929940455,10.906691489914584,9.025708147644988
44,-2.3025850929940455,5.476881874464279,8.312159659274345
45,-2.3025850929940455,5.03760174232607,8.688976077652491
46,-2.3025850929940455,5.4165447479126865,6.028519455058993
47,-2.3025850929940455,5.710758088392627,8.367323335772454
48,-2.3025850929940455,10.906691489914584,9.025708147644988
49,-2.3025850929940455,5.771752601095469,6.8069399737433205
50,-2.3025850929940455,5.723911845951367,7.449556177047448
51,-2.3025850929940455,5.425390449111513,7.377821406274829
52,-2.3025850929940455,5.843834230103957,7.097631560180201
53,-2.3025850929940455,5.572534188046247,9.499054411766457
54,-2.3025850929940455,5.707442435487688,6.841722308377699
55,-2.3025850929940455,5.366443195595637,7.938124415053841
56,-2.3025850929940455,5.690697235107546,7.66439355732328
57,-2.3025850929940455,5.509793112994564,6.354543938719709
58,-2.3025850929940455,5.442850517280335,7.8755372856444295
59,-2.3025850929940455,5.318610069815799,5.587623120115915
60,-2.3025850929940455,5.130490255904535,9.424733751957586
61,-2.3025850929940455,5.3986150878634005,6.552650530212922
62,-2.3025850929940455,5.258016069774511,8.305261551065874
63,-2.3025850929940455,5.723911845951367,7.713829278397293
64,-2.3025850929940455,5.814428994743265,7.0992843165270045
65,-2.3025850929940455,5.736894826106403,7.369663730513513
66,-2.3025850929940455,5.723911845951367,7.900303100573046
67,-2.3025850929940455,5.159629846774143,6.5986452591167355
68,-2.3025850929940455,5.338018733399589,7.744613117208381
69,-2.3025850929940455,10.906691489914584,9.025708147644988
70,-2.3025850929940455,5.771752601095469,6.938381472523898
71,-2.3025850929940455,5.394081988532416,7.581770607226056
72,-2.3025850929940455,5.476881874464279,7.105047546705913
73,-2.3025850929940455,5.3895282466014205,7.947360387070215
74,-2.3025850929940455,5.394081988532416,6.7823054282647215
75,-2.3025850929940455,5.793318439967056,6.502939959715469
76,-2.3025850929940455,5.717356594683319,10.19129836670034
77,-2.3025850929940455,5.820379622240015,9.094828505261981
78,-2.3025850929940455,5.756058619221572,5.911067610035953
79,-2.3025850929940455,5.652839995918626,8.598238473267362
80,-2.3025850929940455,5.50573795739701,7.594934687762291
81,-2.3025850929940455,5.176714544788788,8.078098908327595
82,-2.3025850929940455,5.710758088392627,7.229911239293994
83,-2.3025850929940455,5.781052110147502,5.8114403493627105
84,-2.3025850929940455,5.740114403903592,8.976401257700767
85,-2.3025850929940455,5.501666290534067,6.511893907016668
86,-2.3025850929940455,5.43851399704132,6.704536896475197
87,-2.3025850929940455,5.572534188046247,6.006599434692252
88,-2.3025850929940455,5.08821342874163,8.087363666855456
89,-2.3025850929940455,5.781052110147502,6.3768970014659105
90,-2.3025850929940455,5.501666290534067,5.118592435601348
91,-2.3025850929940455,5.347583607850955,6.388729458650807
92,-2.3025850929940455,5.652839995918626,7.719174264620118
93,-2.3025850929940455,5.43415858945945,6.093795478205444
94,-2.3025850929940455,5.425390449111513,5.846727750641299
95,-2.3025850929940455,5.075798620002669,10.396294816253976
