,duration,src_bytes,dst_bytes
0,-2.3025850929940455,5.736894826106403,8.78478989660466
1,-2.3025850929940455,5.652839995918626,8.740672686295088
2,-2.3025850929940455,5.303802296778606,6.127087500892697
3,-2.3025850929940455,5.342812606434588,5.891920416771596
4,-2.3025850929940455,5.333201768401539,8.087978276136965
5,-2.3025850929940455,5.43415858945945,8.57924737915151
6,-2.3025850929940455,5.723911845951367,7.417640460671071
7,-2.3025850929940455,5.649326288860142,7.01040211594228
8,-2.3025850929940455,5.094363509626968,9.58672676258368
9,-2.3025850929940455,5.2786247332023,7.987898051366585
10,-2.3025850929940455,5.638710477912486,8.306249913183345
11,-2.3025850929940455,10.906691489914584,9.025708147644988
12,-2.3025850929940455,5.840932312803435,7.566362773267338
13,-2.3025850929940455,5.656341400056065,6.107245580093692
14,-2.3025850929940455,5.638710477912486,6.650408406326429
15,-2.3025850929940455,5.509793112994564,8.479512092448548
16,-2.3025850929940455,5.74652262833236,7.900303100573046
17,-2.3025850929940455,5.481055503227208,9.37187231456258
18,-2.3025850929940455,5.549465114271844,7.745478880649325
19,-2.3025850929940455,5.781052110147502,6.6465203765452046
20,-2.3025850929940455,5.694068782468562,7.603947817728042
21,-2.3025850929940455,5.720639591722624,7.8268819856755005
22,-2.3025850929940455,5.371103036273684,6.79469855668984
23,-2.3025850929940455,5.3986150878634005,9.290638431660003
24,-2.3025850929940455,5.652839995918626,7.114850745874739
25,-2.3025850929940455,5.5649034757050835,5.743323649276734
26,-2.3025850929940455,5.82923969201315,7.2605928696896145
27,-2.3025850929940455,5.338018733399589,9.038614482315595
28,5.455748374496865,5.670225691127358,4.852811208902689
29,-2.3025850929940455,5.740114403903592,5.68391984555995
30,-2.3025850929940455,5.680513847716846,8.89042432219068
31,-2.3025850929940455,5.966403116512611,8.982448063139769
32,-2.3025850929940455,-2.3025850929940455,-2.3025850929940455
33,-2.3025850929940455,5.694068782468562,8.004398964555403
34,-2.3025850929940455,10.906691489914584,9.025708147644988
35,-2.3025850929940455,5.8667513029343406,6.740637555930455
36,-2.3025850929940455,10.906691489914584,9.025708147644988
37,-2.3025850929940455,5.8114403493627105,7.185462770286714
38,-2.3025850929940455,5.3895282466014205,10.118038291152306
39,3.9908341858524357,5.3986150878634005,5.472690753492817
40,-2.3025850929940455,5.447168313280391,8.624629551018403
41,-2.3025850929940455,5.717356594683319,6.120517175022596
42,-2.3025850929940455,5.4165447479126865,8.970063377921127
43,-2.3025850929940455,5.08821342874163,9.276231103465117
44,-2.3025850929940455,5.442850517280335,5.5258512661635395
45,-2.3025850929940455,5.283711214158674,7.841139088282469
46,-2.3025850929940455,5.793318439967056,7.0327125183865205
47,-2.3025850929940455,5.774862056337153,9.16692125785854
48,-2.3025850929940455,5.591360045241914,9.643167696840159
49,-2.3025850929940455,5.3895282466014205,6.8406534754414015
50,-2.3025850929940455,5.069532935343741,9.182773883758376
51,-2.3025850929940455,10.906691489914584,9.025708147644988
52,-2.3025850929940455,5.835103091983559,6.882540029841073
53,-2.3025850929940455,5.19351225218191,8.299808028712693
54,-2.3025850929940455,5.690697235107546,7.417039715729299
55,-2.3025850929940455,5.4165447479126865,7.956511835965343
56,-2.3025850929940455,5.777961872830453,6.774338165541786
57,-2.3025850929940455,5.293807211070151,8.025549087066176
58,-2.3025850929940455,5.849612922867741,8.115849578267243
59,-2.3025850929940455,5.635146682266063,8.387790407204061
60,-2.3025850929940455,5.908354640384975,6.513378467859393
61,-2.3025850929940455,5.420977379283924,9.117687657979626
62,-2.3025850929940455,5.694068782468562,7.8268819856755005
63,-2.3025850929940455,5.3757412635128405,10.340874364825828
64,-2.3025850929940455,5.82923969201315,5.6458001921178536
65,-2.3025850929940455,5.666772649022301,9.198379120576906
66,-2.3025850929940455,5.652839995918626,5.799395638859147
67,-2.3025850929940455,5.714062784063757,6.664536563236877
68,-2.3025850929940455,5.3895282466014205,8.064667921820671
69,-2.3025850929940455,5.429784129290343,5.981666704627871
70,-2.3025850929940455,5.823341709713841,6.532479842037031
71,-2.3025850929940455,5.447168313280391,8.467603707876176
72,-2.3025850929940455,5.43415858945945,7.387771118354598
73,-2.3025850929940455,5.455748374496865,7.776157440129318
74,-2.3025850929940455,5.004617221770693,6.7616885028473535
75,-2.3025850929940455,5.697429000684026,5.771752601095469
76,-2.3025850929940455,5.787204082795274,8.340718508294193
77,-2.3025850929940455,5.707442435487688,6.127087500892697
78,-2.3025850929940455,5.8114403493627105,7.661103462232839
79,-2.3025850929940455,5.497577977398914,7.963146865195683
80,-2.3025850929940455,5.4120923808068815,6.400423544470402
81,-2.3025850929940455,5.472690753492817,6.004133950208645
82,-2.3025850929940455,5.9137732393921105,5.61349300330874
83,-2.3025850929940455,5.342812606434588,8.567905316957885
84,-2.3025850929940455,5.371103036273684,6.6696249853596035
85,-2.3025850929940455,5.82923969201315,6.536836514626557
86,-2.3025850929940455,5.352331954854275,6.176075148705408
87,-2.3025850929940455,5.549465114271844,7.187732747048365
88,-2.3025850929940455,5.680513847716846,6.765154310383115
89,-2.3025850929940455,5.361761539104571,8.663904841575064
90,-2.3025850929940455,5.635146682266063,7.245726391727086
91,-2.3025850929940455,5.7623657987550985,9.676844133824794
92,-2.3025850929940455,5.493472881322077,6.995857727203683
93,-2.3025850929940455,5.3895282466014205,6.999513704221678
94,-2.3025850929940455,5.43415858945945,7.649263960419961
95,-2.3025850929940455,5.680513847716846,7.153911984605347
96,-2.3025850929940455,5.905634290502789,6.8277375709961055
97,-2.3025850929940455,5.460010955546024,8.105639585967516
98,-2.3025850929940455,5.407620101438487,6.964230125910116
99,-2.3025850929940455,5.787204082795274,7.618300236718503
100,-2.3025850929940455,5.3757412635128405,9.177827510795774
101,-2.3025850929940455,5.690697235107546,7.112408940982502
102,-2.3025850929940455,5.808442745199634,6.885611914296447
103,-2.3025850929940455,5.361761539104571,7.121333225426646
104,-2.3025850929940455,5.366443195595637,8.46571040539207
105,4.991112627607392,5.790265934544339,5.61349300330874
106,-2.3025850929940455,5.165357239291806,9.444233934314125
107,-2.3025850929940455,5.85821882796062,9.553014763978632
108,-2.3025850929940455,5.2786247332023,7.1499953259873354
109,-2.3025850929940455,5.485211785187126,7.297158753542951
110,-2.3025850929940455,5.529825834193874,7.249996556923266
111,-2.3025850929940455,10.906691489914584,9.025708147644988
112,-2.3025850929940455,5.481055503227208,7.2284610178810995
113,-2.3025850929940455,5.0632277442154265,8.94872882414643
114,-2.3025850929940455,5.707442435487688,8.219083607612115
115,-2.3025850929940455,5.690697235107546,7.112408940982502
116,-2.3025850929940455,5.08821342874163,7.618300236718503
117,-2.3025850929940455,5.263208189434469,7.5999520080060865
118,-2.3025850929940455,5.497577977398914,7.448974308067921
119,-2.3025850929940455,5.082025290182929,8.453848623898956
120,-2.3025850929940455,5.733664849138071,7.643530821597706
121,-2.3025850929940455,5.347583607850955,8.021945597613565
122,-2.3025850929940455,5.793318439967056,9.565921718154808
123,-2.3025850929940455,5.425390449111513,7.522994970665557
124,-2.3025850929940455,5.697429000684026,7.384051567850893
125,-2.3025850929940455,5.826295049131593,6.613518437559682
126,-2.3025850929940455,5.889154928283412,8.282508294255468
127,-2.3025850929940455,5.759217181544302,7.0648444942249125
128,-2.3025850929940455,5.08821342874163,7.177858749159625
129,-2.3025850929940455,5.704115752446321,6.952824242349715
130,-2.3025850929940455,5.771752601095469,7.084310240881755
131,-2.3025850929940455,5.3895282466014205,9.774181506263794
132,-2.3025850929940455,5.442850517280335,7.722721782863177
133,-2.3025850929940455,4.970507503005476,7.846237938362789
134,-2.3025850929940455,5.4165447479126865,8.103524525957384
135,-2.3025850929940455,5.916471568066552,5.5258512661635395
136,-2.3025850929940455,5.635146682266063,7.708455569706803
137,-2.3025850929940455,5.283711214158674,8.224190321929964
138,-2.3025850929940455,5.771752601095469,8.425976621346665
139,-2.3025850929940455,5.136386499401816,10.457777756116181
140,-2.3025850929940455,5.380358076884246,6.236565265774234
141,-2.3025850929940455,5.361761539104571,7.66204459448432
142,-2.3025850929940455,5.43851399704132,7.184704964854874
143,-2.3025850929940455,5.736894826106403,7.859451763986845
144,-2.3025850929940455,5.497577977398914,6.44587853694801
145,-2.3025850929940455,5.236973736306985,9.069133886751208
146,-2.3025850929940455,5.407620101438487,7.054536010190332
147,-2.3025850929940455,5.680513847716846,5.7623657987550985
148,-2.3025850929940455,5.4514675460417115,5.808442745199634
149,-2.3025850929940455,5.6736668507515775,7.401902589695315
150,-2.3025850929940455,5.533784667551078,7.400070639989031
151,-2.3025850929940455,5.793318439967056,7.715614116673979
152,-2.3025850929940455,5.680513847716846,8.201961763099215
153,-2.3025850929940455,5.323497665078335,6.651701064210668
154,-2.3025850929940455,5.361761539104571,6.173994415536895
155,-2.3025850929940455,5.823341709713841,5.971516909298286
156,-2.3025850929940455,5.781052110147502,6.0236896944027185
157,-2.3025850929940455,5.768633446975818,6.569621663034258
158,-2.3025850929940455,5.54556799320548,7.818470496523107
159,-2.3025850929940455,5.6736668507515775,7.196761474396049
160,-2.3025850929940455,5.743323649276734,5.752890048763229
161,-2.3025850929940455,5.347583607850955,8.021945597613565
162,-2.3025850929940455,5.338018733399589,7.583298413593721
163,-2.3025850929940455,5.268373490174964,7.446643440513011
164,-2.3025850929940455,5.861071083174386,5.986703230006271
165,-2.3025850929940455,5.714062784063757,8.07778859987851
166,-2.3025850929940455,5.46848199307136,11.765675196044427
167,0.09531017980432493,5.549465114271844,8.078098908327595
168,-2.3025850929940455,5.347583607850955,9.40525727333984
169,-2.3025850929940455,5.485211785187126,6.874301902722918
170,-2.3025850929940455,5.727173427446777,7.900303100573046
171,-2.3025850929940455,5.263208189434469,7.162475013731091
172,-2.3025850929940455,5.707442435487688,7.425417480007116
173,-2.3025850929940455,5.371103036273684,7.360803473828459
174,-2.3025850929940455,5.338018733399589,7.176330981694181
175,-2.3025850929940455,5.727173427446777,7.8268819856755005
176,-2.3025850929940455,5.384953673207583,6.474045005433671
177,-2.3025850929940455,5.333201768401539,8.527361320331863
178,-2.3025850929940455,5.820379622240015,5.908354640384975
179,-2.3025850929940455,5.687314281948894,9.0196761114039
180,-2.3025850929940455,5.872399439949042,7.627593074795127
181,-2.3025850929940455,5.784132827309859,5.736894826106403
182,-2.3025850929940455,5.765504533284198,7.648310716937074
183,-2.3025850929940455,5.752890048763229,7.860994914634494
184,-2.3025850929940455,10.906691489914584,9.025708147644988
185,-2.3025850929940455,5.242275975664412,8.155965040201123
186,-2.3025850929940455,5.624378451868933,6.54405572010644
187,-2.3025850929940455,5.231643233280044,6.661982609607565
188,-2.3025850929940455,4.991112627607392,9.055334326427948
